5.078179,5.078802
5.108911,5.109534
5.106420,5.107042
5.076414,5.077036
5.071326,5.071949
5.080359,5.080982
5.076621,5.077244
5.065512,5.066135
5.039451,5.040074
5.062501,5.063124
5.090845,5.091468
5.122824,5.123447
5.128742,5.129365
5.110053,5.110676
5.137775,5.138398
5.161136,5.161759
5.106835,5.107458
5.110988,5.111611
5.099878,5.100501
5.110261,5.110884
5.153142,5.153765
5.142447,5.143070
